出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總額,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值 
"114/03/26","102","2","2535","達欣工","8306140.00","2599475.00","10905615.00","5878591.00","929379.00","6807970.00","2196229.00","996259.00","794512.00","35592.00","-151331.00","3871261.00","--","--","226384.00","4097645.00","0.00","13627785.00","18.79"
"114/03/26","102","2","2536","宏普","19663318.00","1374086.00","21037404.00","12513944.00","7787.00","12521731.00","3194670.00","1789887.00","3486565.00","44551.00","0.00","--","--","--","--","8515673.00","0.00","0.00","26.66"
"114/03/26","102","2","2537","聯上發","4817342.00","501338.00","5318680.00","2982834.00","356895.00","3339729.00","1620720.00","194083.00","164148.00","0.00","0.00","--","--","--","--","1978951.00","0.00","0.00","12.21"
"114/03/26","102","2","2538","基泰","11794990.00","710545.00","12505535.00","6922825.00","42221.00","6965046.00","4076972.00","132362.00","1316824.00","14331.00","--","5540489.00","--","--","0.00","5540489.00","0.00","0.00","13.74"
"114/03/26","102","2","2539","櫻花建","4862123.00","120351.00","4982474.00","2782481.00","1105.00","2783586.00","1879039.00","49903.00","269946.00","0.00","0.00","--","--","--","--","2198888.00","0.00","0.00","13.28"
"114/03/26","102","2","2540","愛山林","99752.00","120128.00","219880.00","116992.00","51350.00","168342.00","140000.00","5556.00","-94635.00","0.00","0.00","50921.00","--","--","617.00","51538.00","0.00","0.00","3.64"
"114/03/26","102","2","2542","興富發","86365367.00","1566349.00","87931716.00","66020873.00","243248.00","66264121.00","5982701.00","2302142.00","11393684.00","-13346.00","-12583.00","19652598.00","--","--","2014997.00","21667595.00","0.00","7539508.00","33.27"
"114/03/26","102","2","2543","皇昌","3989607.00","670825.00","4660432.00","2811556.00","225292.00","3036848.00","1789837.00","53165.00","-380185.00","0.00","0.00","1462817.00","--","--","160767.00","1623584.00","0.00","0.00","8.17"
"114/03/26","102","2","2545","皇翔","27599146.00","9317864.00","36917010.00","24093616.00","2434142.00","26527758.00","3277348.00","672599.00","6423386.00","--","--","10373333.00","--","--","15919.00","10389252.00","0.00","0.00","31.65"
"114/03/26","102","2","2546","根基","3723401.00","470387.00","4193788.00","2063227.00","44334.00","2107561.00","1060357.00","515312.00","354649.00","155772.00","0.00","2086090.00","--","--","137.00","2086227.00","0.00","0.00","19.67"
"114/03/26","102","2","2547","日勝生","57538055.00","19191242.00","76729297.00","63966446.00","5998605.00","69965051.00","8442721.00","6569827.00","-8504046.00","139.00","--","6508641.00","--","--","255605.00","6764246.00","2847190.00","0.00","7.88"
"114/03/26","102","2","2548","華固","27772316.00","1531040.00","29303356.00","15001404.00","1092630.00","16094034.00","2768127.00","649457.00","9362409.00","74840.00","-850.00","12853983.00","--","--","355339.00","13209322.00","0.00","174354.00","46.46"
"114/03/26","102","2","2597","潤弘","5998292.00","5542583.00","11540875.00","6228786.00","1450213.00","7678999.00","1350000.00","547482.00","576874.00","1258818.00","--","3733174.00","--","--","128702.00","3861876.00","0.00","0.00","27.65"
"114/03/26","102","2","2601","益航","9425468.00","22918719.00","32344187.00","9737097.00","8912108.00","18649205.00","3776172.00","2518940.00","2765222.00","23939.00","-87269.00","8997004.00","--","--","4697978.00","13694982.00","0.00","4164000.00","24.09"
"114/03/26","102","2","2603","長榮","54093961.00","114499580.00","168593541.00","35187361.00","73630085.00","108817446.00","34749523.00","7271957.00","15578549.00","-1112236.00","--","56487793.00","--","--","3288302.00","59776095.00","0.00","0.00","16.26"
"114/03/26","102","2","2605","新興","6341911.00","22961600.00","29303511.00","3780681.00","8875983.00","12656664.00","5683042.00","39243.00","9944318.00","-1281057.00","--","14385546.00","--","--","2261301.00","16646847.00","0.00","0.00","25.31"
"114/03/26","102","2","2606","裕民","26030731.00","24162292.00","50193023.00","9903398.00","16134700.00","26038098.00","8580166.00","225387.00","16455070.00","-1105698.00","0.00","24154925.00","--","--","0.00","24154925.00","0.00","0.00","28.15"
"114/03/26","102","2","2607","榮運","5843395.00","18309044.00","24152439.00","1172869.00","3340264.00","4513133.00","10671411.00","4262917.00","4268856.00","265633.00","--","19468817.00","--","--","170489.00","19639306.00","0.00","0.00","18.24"
"114/03/26","102","2","2608","嘉里大榮","2207392.00","9285051.00","11492443.00","1915063.00","2474721.00","4389784.00","4835825.00","448888.00","1742996.00","-21264.00","0.00","7006445.00","--","--","96214.00","7102659.00","0.00","0.00","14.49"
"114/03/26","102","2","2609","陽明","26646012.00","120565804.00","147211816.00","30989783.00","82620884.00","113610667.00","28187131.00","8562852.00","-6087038.00","-801589.00","--","29861356.00","--","--","3739793.00","33601149.00","0.00","0.00","10.59"
"114/03/26","102","2","2610","華航","34065145.00","185829119.00","219894264.00","57778118.00","110040630.00","167818748.00","52000000.00","1405394.00","-3064563.00","-13285.00","-43372.00","50284174.00","--","--","1791342.00","52075516.00","0.00","2888780.00","9.68"
"114/03/26","102","2","2611","志信","1648958.00","3076427.00","4725385.00","1483516.00","325875.00","1809391.00","1792172.00","0.00","844666.00","-58558.00","0.00","2578280.00","--","--","337714.00","2915994.00","0.00","0.00","15.11"
"114/03/26","102","2","2612","中航","7110561.00","16460505.00","23571066.00","2394411.00","11243576.00","13637987.00","2564736.00","42503.00","7890342.00","-564502.00","0.00","9933079.00","--","--","0.00","9933079.00","0.00","0.00","38.73"
"114/03/26","102","2","2613","中櫃","766081.00","4829682.00","5595763.00","588825.00","2615604.00","3204429.00","890010.00","--","2377496.00","6822.00","-882917.00","2391411.00","--","--","-77.00","2391334.00","0.00","17829000.00","33.60"
"114/03/26","102","2","2614","東森","7165657.00","12450964.00","19616621.00","5764012.00","5316835.00","11080847.00","14185307.00","8780.00","-6359270.00","28064.00","0.00","7862881.00","--","--","672893.00","8535774.00","0.00","0.00","5.54"
"114/03/26","102","2","2615","萬海","29895934.00","48480706.00","78376640.00","14871625.00","33926011.00","48797636.00","22182975.00","1261681.00","7059817.00","-1088934.00","0.00","29415539.00","--","--","163465.00","29579004.00","0.00","0.00","13.26"
"114/03/26","102","2","2616","山隆","2288677.00","2829897.00","5118574.00","2125722.00","306521.00","2432243.00","1130088.00","287780.00","1098389.00","84192.00","-31863.00","2568586.00","--","--","117745.00","2686331.00","0.00","1353454.00","23.00"
"114/03/26","102","2","2617","台航","3080097.00","9894242.00","12974339.00","1044556.00","2482851.00","3527407.00","4172945.00","334382.00","5072408.00","-132803.00","--","9446932.00","--","--","--","9446932.00","0.00","0.00","22.64"
"114/03/26","102","2","2618","長榮航","48326118.00","108974798.00","157300916.00","41961548.00","77121641.00","119083189.00","32589450.00","1723602.00","799761.00","-1044180.00","--","34068633.00","--","--","4149094.00","38217727.00","0.00","0.00","10.45"
"114/03/26","102","2","2633","台灣高鐵","35597307.00","462124433.00","497721740.00","6511995.00","449368945.00","455880940.00","105322243.00","--","-53420075.00","-10061368.00","--","--","--","--","--","41840800.00","0.00","0.00","3.97"
"114/03/26","102","2","2634","漢翔","14114146.00","6543917.00","20658063.00","6128894.00","6401045.00","12529939.00","9082615.00","0.00","-942641.00","-11850.00","0.00","--","--","--","--","8128124.00","0.00","0.00","8.95"
"114/03/26","102","2","2636","台驊控股","2197335.00","880381.00","3077716.00","1567602.00","246780.00","1814382.00","751700.00","358723.00","144218.00","4992.00","-21233.00","1238400.00","--","--","24934.00","1263334.00","0.00","1089000.00","17.30"
"114/03/26","102","2","2637","慧洋-KY","2017039.00","59769155.00","61786194.00","6762650.00","37566955.00","44329605.00","4149624.00","2679021.00","5645332.00","4854508.00","0.00","17328485.00","--","--","128104.00","17456589.00","0.00","0.00","43.85"
"114/03/26","102","2","2642","宅配通","1062416.00","520917.00","1583333.00","541912.00","16234.00","558146.00","860000.00","51.00","187743.00","-22607.00","--","1025187.00","--","--","--","1025187.00","0.00","0.00","11.92"
"114/03/26","102","2","2701","萬企","770919.00","5910523.00","6681442.00","136514.00","794194.00","930708.00","3651577.00","0.00","1702641.00","396516.00","--","--","--","--","--","5750734.00","0.00","0.00","16.38"
"114/03/26","102","2","2702","華園","601274.00","1585825.00","2187099.00","295721.00","876293.00","1172014.00","874558.00","2169.00","134332.00","4026.00","--","1015085.00","--","--","--","1015085.00","0.00","0.00","12.30"
"114/03/26","102","2","2704","國賓","3350055.00","8491547.00","11841602.00","1001173.00","2299776.00","3300949.00","3669234.00","2911338.00","1292146.00","622042.00","0.00","8494760.00","--","--","45893.00","8540653.00","0.00","0.00","23.15"
"114/03/26","102","2","2705","六福","1864745.00","8081665.00","9946410.00","2291692.00","2809165.00","5100857.00","3302410.00","0.00","1543372.00","-229.00","--","4845553.00","--","--","--","4845553.00","0.00","0.00","14.67"
"114/03/26","102","2","2706","第一店","1768050.00","5652625.00","7420675.00","135041.00","850082.00","985123.00","3698137.00","76031.00","2153603.00","507781.00","0.00","--","--","--","--","6435552.00","0.00","0.00","18.38"
"114/03/26","102","2","2707","晶華","1866189.00","4708544.00","6574733.00","2809894.00","990028.00","3799922.00","1062937.00","204521.00","1589297.00","-163446.00","--","2693309.00","--","--","81502.00","2774811.00","0.00","0.00","27.87"
"114/03/26","102","2","2712","遠雄來","95986.00","1603256.00","1699242.00","377063.00","317737.00","694800.00","950000.00","--","54442.00","--","--","--","--","--","--","1004442.00","0.00","0.00","10.57"
"114/03/26","102","2","2722","夏都","343088.00","1206916.00","1550004.00","252628.00","9416.00","262044.00","849542.00","170663.00","267731.00","24.00","0.00","--","0.00","0.00","--","1287960.00","0.00","0.00","15.92"
"114/03/26","102","2","2723","美食-KY","4664755.00","4498608.00","9163363.00","3045259.00","72894.00","3118153.00","1411200.00","2681126.00","1643167.00","197262.00","--","5932755.00","--","--","112455.00","6045210.00","0.00","0.00","42.04"
"114/03/26","102","2","2727","王品","5233004.00","2648980.00","7881984.00","3300113.00","143237.00","3443350.00","747455.00","2155765.00","823879.00","18349.00","--","3745448.00","--","--","693186.00","4438634.00","0.00","0.00","50.11"
"114/03/26","102","2","2731","雄獅","3424495.00","587664.00","4012159.00","2795625.00","70861.00","2866486.00","610500.00","252000.00","279367.00","1565.00","--","1143432.00","--","--","2241.00","1145673.00","0.00","0.00","18.73"
"114/03/26","102","2","2901","欣欣","348248.00","654568.00","1002816.00","74731.00","99281.00","174012.00","730433.00","410.00","97194.00","767.00","0.00","--","--","--","--","828804.00","0.00","0.00","11.35"
"114/03/26","102","2","2903","遠百","16487354.00","91066422.00","107553776.00","46330258.00","26769475.00","73099733.00","14109761.00","3498174.00","6663682.00","3371766.00","-97110.00","27546273.00","--","--","6907770.00","34454043.00","0.00","7811732.00","20.22"
"114/03/26","102","2","2904","匯僑","765692.00","424039.00","1189731.00","242994.00","19609.00","262603.00","690344.00","3494.00","226165.00","2090.00","--","922093.00","--","--","5035.00","927128.00","0.00","0.00","13.36"
"114/03/26","102","2","2906","高林","3201643.00","1360890.00","4562533.00","946069.00","341377.00","1287446.00","2367428.00","248035.00","942516.00","-25081.00","-354279.00","3178619.00","--","--","96468.00","3275087.00","0.00","17631675.00","14.51"
"114/03/26","102","2","2908","特力","10468818.00","11613025.00","22081843.00","10280807.00","5332475.00","15613282.00","5219555.00","694476.00","1272260.00","-17850.00","-729124.00","6439317.00","--","--","29244.00","6468561.00","0.00","34868000.00","13.22"
"114/03/26","102","2","2910","統領","1453282.00","3403085.00","4856367.00","1751706.00","936253.00","2687959.00","2087250.00","418642.00","952282.00","7524.00","-1299988.00","2165710.00","--","--","2698.00","2168408.00","0.00","33749000.00","12.38"
"114/03/26","102","2","2911","麗嬰房","4165566.00","3311940.00","7477506.00","2348651.00","1744234.00","4092885.00","2112958.00","919163.00","218574.00","28294.00","0.00","3278989.00","--","--","105632.00","3384621.00","0.00","0.00","15.52"
"114/03/26","102","2","2912","統一超","49231596.00","36886958.00","86118554.00","53622102.00","9094133.00","62716235.00","10396223.00","890233.00","8435733.00","536873.00","--","20259062.00","--","--","3143257.00","23402319.00","0.00","0.00","19.49"
"114/03/26","102","2","2913","農林","3114425.00","19261378.00","22375803.00","2609264.00","6377108.00","8986372.00","6673947.00","1057455.00","5348825.00","0.00","0.00","13080227.00","--","--","309204.00","13389431.00","0.00","0.00","19.60"
"114/03/26","102","2","2915","潤泰全","8380267.00","34950364.00","43330631.00","7274938.00","11615355.00","18890293.00","8414343.00","5791836.00","10512635.00","-11168080.00","-655691.00","12895043.00","--","--","11545295.00","24440338.00","0.00","46914600.00","16.23"
"114/03/26","102","2","2923","鼎固-KY","45333053.00","32309461.00","77642514.00","11876586.00","34711778.00","46588364.00","17402970.00","138421.00","9033377.00","3539674.00","0.00","30114442.00","--","--","939708.00","31054150.00","0.00","0.00","17.49"
"114/03/26","102","2","2929","淘帝-KY","1169456.00","725778.00","1895234.00","560096.00","106119.00","666215.00","450000.00","497231.00","234865.00","46923.00","--","1229019.00","--","--","--","1229019.00","0.00","0.00","27.31"
"114/03/26","102","2","3002","歐格","1323729.00","335080.00","1658809.00","137589.00","227987.00","365576.00","1020000.00","14553.00","278709.00","-20029.00","0.00","1293233.00","--","--","0.00","1293233.00","0.00","0.00","12.68"
"114/03/26","102","2","3003","健和興","3301969.00","1356335.00","4658304.00","825948.00","846920.00","1672868.00","1403438.00","319588.00","1261598.00","19419.00","-23920.00","2980123.00","--","--","5313.00","2985436.00","0.00","1107000.00","21.40"
"114/03/26","102","2","3004","豐達科","638914.00","1501974.00","2140888.00","631119.00","741047.00","1372166.00","417217.00","74411.00","275457.00","1637.00","0.00","768722.00","--","--","0.00","768722.00","0.00","0.00","18.42"
"114/03/26","102","2","3005","神基","12381836.00","9989013.00","22370849.00","8299854.00","1088364.00","9388218.00","5820362.00","2398972.00","3627699.00","271088.00","--","12118121.00","--","--","864510.00","12982631.00","0.00","0.00","20.82"
"114/03/26","102","2","3006","晶豪科","6016912.00","1345599.00","7362511.00","1715862.00","75431.00","1791293.00","2669799.00","260070.00","2755636.00","152958.00","-133294.00","5705169.00","--","--","-133951.00","5571218.00","0.00","13050000.00","22.47"
"114/03/26","102","2","3008","大立光","22372663.00","10857832.00","33230495.00","8473773.00","79857.00","8553630.00","1341402.00","1555729.00","21583757.00","195977.00","0.00","24676865.00","--","--","0.00","24676865.00","0.00","0.00","183.96"
"114/03/26","102","2","3010","華立","15515464.00","5864831.00","21380295.00","9990944.00","2374431.00","12365375.00","2313901.00","1264112.00","4406665.00","367988.00","--","8352666.00","--","--","662254.00","9014920.00","0.00","0.00","36.10"
"114/03/26","102","2","3011","今皓","1602802.00","880675.00","2483477.00","815132.00","89708.00","904840.00","1127192.00","226697.00","214275.00","10473.00","--","1578637.00","--","--","--","1578637.00","0.00","0.00","14.01"
"114/03/26","102","2","3013","晟銘電","1268209.00","2130157.00","3398366.00","878514.00","574956.00","1453470.00","1821710.00","15782.00","193554.00","-7044.00","-79106.00","1944896.00","--","--","--","1944896.00","0.00","3000000.00","10.85"
"114/03/26","102","2","3014","聯陽","3975958.00","1012218.00","4988176.00","1080256.00","101038.00","1181294.00","2059045.00","1613930.00","150299.00","-15392.00","-1000.00","3806882.00","--","--","--","3806882.00","0.00","100000.00","18.50"
"114/03/26","102","2","3015","全漢","10301810.00","2041434.00","12343244.00","6041499.00","75317.00","6116816.00","2309398.00","1300630.00","1779558.00","484564.00","0.00","5874150.00","--","--","352278.00","6226428.00","0.00","0.00","25.44"
"114/03/26","102","2","3016","嘉晶","820413.00","661595.00","1482008.00","415356.00","6721.00","422077.00","938708.00","129290.00","-8623.00","556.00","0.00","1059931.00","--","--","--","1059931.00","0.00","0.00","11.29"
"114/03/26","102","2","3017","奇鋐","14433297.00","5086880.00","19520177.00","10066882.00","2215876.00","12282758.00","3533101.00","1796523.00","1707945.00","111687.00","--","7149256.00","--","--","88163.00","7237419.00","0.00","0.00","20.24"
"114/03/26","102","2","3018","隆銘綠能","467536.00","210346.00","677882.00","150065.00","63531.00","213596.00","455520.00","0.00","9079.00","-313.00","--","464286.00","--","--","--","464286.00","0.00","0.00","10.19"
"114/03/26","102","2","3019","亞光","13504498.00","9699225.00","23203723.00","9191084.00","273758.00","9464842.00","2810385.00","5705932.00","3622829.00","-60804.00","--","12078342.00","--","--","1660539.00","13738881.00","0.00","0.00","42.98"
"114/03/26","102","2","3021","鴻名","999401.00","572718.00","1572119.00","367136.00","71055.00","438191.00","1082594.00","6250.00","44133.00","850.00","--","1133827.00","--","--","101.00","1133928.00","0.00","0.00","10.47"
"114/03/26","102","2","3022","威強電","8505021.00","3669081.00","12174102.00","5500593.00","285609.00","5786202.00","3097306.00","971691.00","2299966.00","-3539.00","0.00","6365424.00","--","--","22476.00","6387900.00","0.00","0.00","21.58"
"114/03/26","102","2","3023","信邦","6679925.00","2659072.00","9338997.00","4469072.00","663090.00","5132162.00","2076709.00","797621.00","1255909.00","-53842.00","0.00","4076397.00","--","--","130438.00","4206835.00","0.00","0.00","19.63"
"114/03/26","102","2","3024","憶聲","4597709.00","2452122.00","7049831.00","2785159.00","383070.00","3168229.00","2821575.00","87908.00","154101.00","2092.00","-36797.00","3028879.00","--","--","852723.00","3881602.00","0.00","5000000.00","10.93"
"114/03/26","102","2","3025","星通","780407.00","278072.00","1058479.00","221388.00","68755.00","290143.00","709206.00","49419.00","-675.00","3927.00","--","761877.00","--","--","6459.00","768336.00","0.00","0.00","10.74"
"114/03/26","102","2","3026","禾伸堂","10362352.00","4842049.00","15204401.00","5168421.00","402585.00","5571006.00","3202175.00","3533096.00","1814677.00","315729.00","-30842.00","8834835.00","--","--","798560.00","9633395.00","0.00","863000.00","27.66"
"114/03/26","102","2","3027","盛達","1455554.00","796754.00","2252308.00","744487.00","70430.00","814917.00","947939.00","268021.00","263727.00","1986.00","-47416.00","1434257.00","--","--","3134.00","1437391.00","0.00","3846000.00","15.77"
"114/03/26","102","2","3028","增你強","11424491.00","1040151.00","12464642.00","6973957.00","1162625.00","8136582.00","2134826.00","1114537.00","907291.00","169859.00","--","4326513.00","--","--","1547.00","4328060.00","0.00","0.00","20.27"
"114/03/26","102","2","3029","零壹","2162608.00","498937.00","2661545.00","1366835.00","7459.00","1374294.00","947442.00","217362.00","114585.00","7039.00","--","1286428.00","--","--","823.00","1287251.00","0.00","0.00","13.58"
"114/03/26","102","2","3030","德律","4206044.00","2325330.00","6531374.00","1693956.00","149089.00","1843045.00","2362160.00","53290.00","2266120.00","6759.00","--","4688329.00","--","--","--","4688329.00","0.00","0.00","21.04"
"114/03/26","102","2","3031","佰鴻","2186818.00","1370965.00","3557783.00","587716.00","126403.00","714119.00","1966742.00","454598.00","302581.00","-95163.00","0.00","2628758.00","--","--","214906.00","2843664.00","0.00","0.00","13.37"
"114/03/26","102","2","3032","偉訓","1704625.00","668336.00","2372961.00","688964.00","87632.00","776596.00","1032856.00","139493.00","408094.00","-16250.00","0.00","1564193.00","--","--","32172.00","1596365.00","0.00","0.00","15.14"
"114/03/26","102","2","3033","威健","12143852.00","399326.00","12543178.00","7863998.00","1053092.00","8917090.00","2439386.00","389415.00","881153.00","-83866.00","0.00","3626088.00","--","--","0.00","3626088.00","0.00","0.00","14.86"
"114/03/26","102","2","3034","聯詠","35687876.00","5348199.00","41036075.00","18642358.00","258187.00","18900545.00","6071456.00","3260150.00","12702278.00","101646.00","0.00","22135530.00","--","--","0.00","22135530.00","0.00","0.00","36.46"
"114/03/26","102","2","3035","智原","6211890.00","2647780.00","8859670.00","2224820.00","132388.00","2357208.00","4064035.00","515147.00","1952154.00","-44552.00","0.00","6486784.00","--","--","15678.00","6502462.00","196000.00","0.00","15.96"
"114/03/26","102","2","3036","文曄","29924563.00","2925401.00","32849964.00","18735472.00","3142236.00","21877708.00","3375651.00","4779078.00","2598017.00","215379.00","0.00","10968125.00","--","--","4131.00","10972256.00","0.00","0.00","32.49"
"114/03/26","102","2","3037","欣興","47950537.00","54150082.00","102100619.00","32839427.00","19763491.00","52602918.00","15386060.00","8964814.00","19752715.00","894552.00","--","44998141.00","--","--","4499560.00","49497701.00","0.00","0.00","29.25"
"114/03/26","102","2","3038","全台","2415189.00","1006667.00","3421856.00","1193051.00","386442.00","1579493.00","2261076.00","6294.00","-249487.00","-59116.00","-122282.00","1836485.00","--","--","5878.00","1842363.00","0.00","8794388.00","8.45"
"114/03/26","102","2","3040","遠見","504058.00","1276626.00","1780684.00","177393.00","32666.00","210059.00","1038659.00","9118.00","412269.00","110579.00","0.00","1570625.00","--","--","--","1570625.00","0.00","0.00","15.12"
"114/03/26","102","2","3041","揚智","6200026.00","1523568.00","7723594.00","1651311.00","40142.00","1691453.00","3089491.00","1052140.00","2407885.00","-26981.00","-490394.00","6032141.00","--","--","0.00","6032141.00","0.00","11423000.00","20.27"
"114/03/26","102","2","3042","晶技","7303628.00","6252827.00","13556455.00","3608465.00","2146638.00","5755103.00","3097570.00","1662181.00","2990571.00","51030.00","--","7801352.00","--","--","0.00","7801352.00","0.00","0.00","25.19"
"114/03/26","102","2","3043","科風","1590871.00","989156.00","2580027.00","1563655.00","346526.00","1910181.00","1948781.00","1064959.00","-2345614.00","-11640.00","0.00","656486.00","--","--","13360.00","669846.00","0.00","0.00","3.37"
"114/03/26","102","2","3044","健鼎","25684585.00","18928268.00","44612853.00","19043338.00","717041.00","19760379.00","5256059.00","342811.00","18799546.00","197135.00","--","24595551.00","--","--","256923.00","24852474.00","0.00","0.00","46.79"
"114/03/26","102","2","3045","台灣大","32852932.00","79006895.00","111859827.00","42357092.00","19047357.00","61404449.00","34208328.00","12431851.00","33636089.00","344540.00","-31077183.00","49543625.00","--","--","911753.00","50455378.00","0.00","730725849.00","18.42"
"114/03/26","102","2","3046","建��","1644621.00","448754.00","2093375.00","651628.00","97098.00","748726.00","1636490.00","128.00","-409175.00","117206.00","--","1344649.00","--","--","--","1344649.00","0.00","0.00","8.22"
"114/03/26","102","2","3047","訊舟","4095029.00","756293.00","4851322.00","1880284.00","419575.00","2299859.00","1898890.00","205949.00","146356.00","11529.00","-8278.00","2254446.00","--","--","297017.00","2551463.00","57000.00","851000.00","13.00"
"114/03/26","102","2","3048","益登","6867176.00","766177.00","7633353.00","4992223.00","514167.00","5506390.00","1611000.00","39334.00","522176.00","3492.00","-56093.00","2119909.00","--","--","7054.00","2126963.00","0.00","4000000.00","13.49"
"114/03/26","102","2","3049","精金","4559309.00","20526984.00","25086293.00","9151526.00","10973639.00","20125165.00","8839508.00","1439967.00","-5336056.00","3692.00","--","4947111.00","--","--","14017.00","4961128.00","0.00","0.00","5.60"
"114/03/26","102","2","3050","鈺德","1072318.00","1792437.00","2864755.00","359939.00","108780.00","468719.00","2066551.00","458672.00","-20579.00","26318.00","-134926.00","2396036.00","--","--","0.00","2396036.00","0.00","20588000.00","12.88"
"114/03/26","102","2","3051","力特","2896707.00","8618347.00","11515054.00","2942996.00","7513074.00","10456070.00","3253324.00","0.00","-2195772.00","1384.00","--","1058936.00","--","--","48.00","1058984.00","0.00","0.00","3.25"
"114/03/26","102","2","3052","夆典","8044645.00","490313.00","8534958.00","6683836.00","42976.00","6726812.00","2036753.00","161401.00","-303679.00","1704.00","-255837.00","1640342.00","--","--","167804.00","1808146.00","0.00","23413922.00","9.62"
"114/03/26","102","2","3054","立萬利","1513338.00","405097.00","1918435.00","584178.00","27790.00","611968.00","1056485.00","10737.00","121809.00","117436.00","--","1306467.00","--","--","--","1306467.00","0.00","0.00","12.37"
"114/03/26","102","2","3055","蔚華科","2155453.00","1466110.00","3621563.00","664837.00","102469.00","767306.00","1305947.00","212261.00","1291170.00","3190.00","-17830.00","2794738.00","--","--","59519.00","2854257.00","0.00","443582.00","21.47"
"114/03/26","102","2","3056","富華新","6228289.00","383461.00","6611750.00","4075815.00","673311.00","4749126.00","1402140.00","368693.00","84624.00","669.00","--","1856126.00","--","--","6498.00","1862624.00","0.00","0.00","13.90"
"114/03/26","102","2","3057","喬鼎","1956381.00","1018686.00","2975067.00","1074267.00","134716.00","1208983.00","1478618.00","48922.00","246432.00","-18894.00","0.00","1755078.00","--","--","11006.00","1766084.00","0.00","0.00","11.87"
"114/03/26","102","2","3058","立德","3307961.00","2050077.00","5358038.00","2523763.00","12103.00","2535866.00","1715194.00","591161.00","365591.00","150226.00","0.00","2822172.00","--","--","0.00","2822172.00","0.00","0.00","16.45"
"114/03/26","102","2","3059","華晶科","12003013.00","6711680.00","18714693.00","7587512.00","941424.00","8528936.00","3961013.00","2050129.00","4783412.00","17541.00","-634620.00","10177475.00","--","--","8282.00","10185757.00","0.00","19086000.00","26.99"
"114/03/26","102","2","3060","銘異","4245611.00","2506089.00","6751700.00","1567369.00","589763.00","2157132.00","1738574.00","1538891.00","1098340.00","15388.00","--","4391193.00","--","--","203375.00","4594568.00","0.00","0.00","25.26"
"114/03/26","102","2","3062","建漢","6292165.00","2363867.00","8656032.00","3534723.00","30670.00","3565393.00","3255814.00","493600.00","1333828.00","7397.00","0.00","5090639.00","--","--","0.00","5090639.00","0.00","0.00","15.64"
"114/03/26","102","2","3090","日電貿","4772574.00","746422.00","5518996.00","2877405.00","141385.00","3018790.00","1287474.00","191693.00","438453.00","256755.00","-59652.00","2114723.00","--","--","385483.00","2500206.00","0.00","2300000.00","18.73"
"114/03/26","102","2","3092","鴻碩","1171177.00","976403.00","2147580.00","796053.00","239631.00","1035684.00","638247.00","336852.00","129640.00","10720.00","-3563.00","1111896.00","--","--","--","1111896.00","0.00","353000.00","17.52"
"114/03/26","102","2","3094","聯傑","1030613.00","352243.00","1382856.00","133993.00","23646.00","157639.00","852891.00","351523.00","69502.00","-1041.00","-47661.00","1225214.00","--","--","3.00","1225217.00","0.00","2264000.00","14.76"
"114/03/26","102","2","3130","一零四","1575378.00","241466.00","1816844.00","775658.00","10224.00","785882.00","324992.00","334232.00","366055.00","8104.00","-7537.00","1025846.00","--","--","5116.00","1030962.00","0.00","93000.00","31.66"
"114/03/26","102","2","3138","耀登","479104.00","427315.00","906419.00","347647.00","40837.00","388484.00","408230.00","40786.00","58686.00","5166.00","--","512868.00","--","--","5067.00","517935.00","0.00","0.00","12.56"
"114/03/26","102","2","3149","正達","7615244.00","10881890.00","18497134.00","5035380.00","3563953.00","8599333.00","2655255.00","6274008.00","635613.00","197845.00","0.00","9762721.00","--","--","135080.00","9897801.00","0.00","0.00","36.77"
"114/03/26","102","2","3150","鈺寶-創","306050.00","11394.00","317444.00","54834.00","--","54834.00","500000.00","0.00","-237390.00","0.00","--","262610.00","--","--","--","262610.00","0.00","0.00","5.25"
"114/03/26","102","2","3164","景岳","1200471.00","192791.00","1393262.00","528711.00","687.00","529398.00","609119.00","300546.00","-33838.00","-11963.00","--","863864.00","--","--","0.00","863864.00","0.00","0.00","14.18"
"114/03/26","102","2","3167","大量","2310395.00","594234.00","2904629.00","1431079.00","417719.00","1848798.00","615505.00","12786.00","387062.00","29858.00","0.00","1045211.00","--","--","10620.00","1055831.00","0.00","0.00","16.98"
"114/03/26","102","2","3168","眾福科","590836.00","729219.00","1320055.00","808266.00","25414.00","833680.00","632171.00","41236.00","-184179.00","-2853.00","--","486375.00","--","--","--","486375.00","0.00","0.00","7.69"
"114/03/26","102","2","3189","景碩","21768663.00","16433774.00","38202437.00","10495436.00","1906479.00","12401915.00","4460000.00","5853673.00","13000868.00","105790.00","--","23420331.00","--","--","2380191.00","25800522.00","0.00","0.00","52.51"
"114/03/26","102","2","3209","全科","6138812.00","290397.00","6429209.00","4796721.00","72172.00","4868893.00","975048.00","233146.00","288940.00","-10669.00","--","1486465.00","--","--","73851.00","1560316.00","0.00","0.00","15.70"
