出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總額,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/03/26","103","3","1612","宏泰","2607232.00","2884178.00","5491410.00","500166.00","109546.00","609712.00","3241511.00","179445.00","1415617.00","23266.00","--","4859839.00","--","--","21859.00","4881698.00","0.00","0.00","0.00","14.99"
"114/03/26","103","3","1614","三洋電","2646374.00","4198294.00","6844668.00","1015527.00","789521.00","1805048.00","2691134.00","216312.00","2188871.00","15222.00","-132298.00","4979241.00","--","--","60379.00","5039620.00","0.00","0.00","10182744.00","19.23"
"114/03/26","103","3","1615","大山","830855.00","1381275.00","2212130.00","534231.00","213921.00","748152.00","1118618.00","0.00","351494.00","-6134.00","--","1463978.00","--","--","--","1463978.00","0.00","0.00","0.00","13.09"
"114/03/26","103","3","1616","億泰","2902026.00","1215155.00","4117181.00","2306336.00","177139.00","2483475.00","1941485.00","2480.00","-221520.00","-3662.00","-85077.00","1633706.00","--","--","--","1633706.00","0.00","0.00","4654499.00","8.62"
"114/03/26","103","3","1617","榮星","2319226.00","982908.00","3302134.00","1371342.00","293445.00","1664787.00","1442332.00","90331.00","95634.00","4078.00","0.00","1632375.00","--","--","4972.00","1637347.00","0.00","0.00","0.00","11.32"
"114/03/26","103","3","1618","合機","2020483.00","2355291.00","4375774.00","258039.00","12224.00","270263.00","2408647.00","648415.00","1156848.00","-108399.00","--","4105511.00","--","--","--","4105511.00","0.00","0.00","0.00","17.04"
"114/03/26","103","3","1626","艾美特-KY","5354364.00","2857704.00","8212068.00","3848764.00","1378608.00","5227372.00","1228846.00","1061016.00","535835.00","158999.00","--","2984696.00","--","--","--","2984696.00","0.00","0.00","0.00","24.29"
"114/03/26","103","3","1702","南僑","8164511.00","8039113.00","16203624.00","7218266.00","4117122.00","11335388.00","2941330.00","424437.00","1818444.00","61422.00","-530114.00","4715519.00","--","--","152717.00","4868236.00","0.00","0.00","46041259.00","19.01"
"114/03/26","103","3","1707","葡萄王","1435491.00","3163122.00","4598613.00","1103541.00","213353.00","1316894.00","1302350.00","4363.00","1467073.00","-2442.00","0.00","2771344.00","--","--","510375.00","3281719.00","0.00","0.00","0.00","21.28"
"114/03/26","103","3","1708","東鹼","2385355.00","6055263.00","8440618.00","1590259.00","2298779.00","3889038.00","1740182.00","10055.00","2650184.00","23128.00","--","4423549.00","--","--","128031.00","4551580.00","0.00","0.00","0.00","25.42"
"114/03/26","103","3","1709","和益","6612815.00","4135137.00","10747952.00","2939653.00","1313468.00","4253121.00","4299329.00","245850.00","1472892.00","146906.00","--","6164977.00","--","--","329854.00","6494831.00","0.00","0.00","0.00","14.34"
"114/03/26","103","3","1710","東聯","6282869.00","24757388.00","31040257.00","5142736.00","6502640.00","11645376.00","8857031.00","1337902.00","5721097.00","732782.00","-187798.00","16461014.00","--","--","2933867.00","19394881.00","0.00","0.00","13753554.00","18.88"
"114/03/26","103","3","1711","永光","6562262.00","6411540.00","12973802.00","4240490.00","1003388.00","5243878.00","4968274.00","473558.00","1660572.00","300822.00","--","7403226.00","--","--","326698.00","7729924.00","0.00","0.00","0.00","14.90"
"114/03/26","103","3","1712","興農","7395202.00","7841189.00","15236391.00","5135975.00","4878849.00","10014824.00","3378944.00","185927.00","1620501.00","-64231.00","0.00","5121141.00","--","--","100426.00","5221567.00","0.00","0.00","0.00","15.16"
"114/03/26","103","3","1713","國化","1105095.00","1291514.00","2396609.00","34496.00","134498.00","168994.00","1509517.00","0.00","710949.00","7149.00","0.00","--","--","--","--","2227615.00","0.00","0.00","0.00","14.76"
"114/03/26","103","3","1714","和桐","23846050.00","20831883.00","44677933.00","21296087.00","7296287.00","28592374.00","9585927.00","45843.00","1034434.00","707640.00","-97510.00","11276334.00","--","--","4809225.00","16085559.00","0.00","0.00","13116514.00","11.93"
"114/03/26","103","3","1717","長興","29928577.00","17202663.00","47131240.00","12993201.00","13436874.00","26430075.00","10221690.00","359884.00","7165512.00","2446083.00","--","20193169.00","--","--","507996.00","20701165.00","0.00","0.00","0.00","19.76"
"114/03/26","103","3","1720","生達","2569801.00","2802780.00","5372581.00","1288428.00","616742.00","1905170.00","1786961.00","411397.00","813299.00","157060.00","--","3168717.00","--","--","298694.00","3467411.00","0.00","0.00","0.00","17.73"
"114/03/26","103","3","1721","三晃","899618.00","578661.00","1478279.00","623288.00","96094.00","719382.00","836771.00","0.00","-72054.00","-5820.00","0.00","758897.00","--","--","--","758897.00","0.00","0.00","0.00","9.07"
"114/03/26","103","3","1722","台肥","8123770.00","60124018.00","68247788.00","5969217.00","13096058.00","19065275.00","9800000.00","2234334.00","37098259.00","49920.00","0.00","49182513.00","--","--","--","49182513.00","0.00","0.00","0.00","50.19"
"114/03/26","103","3","1723","中碳","3923784.00","4207051.00","8130835.00","846223.00","124886.00","971109.00","2369044.00","488413.00","4056959.00","260625.00","-167082.00","7007959.00","--","--","151767.00","7159726.00","0.00","0.00","6751537.00","30.45"
"114/03/26","103","3","1725","元禎","4218632.00","728817.00","4947449.00","2360828.00","80544.00","2441372.00","1825010.00","3550.00","406119.00","281482.00","-10084.00","2506077.00","--","--","0.00","2506077.00","0.00","0.00","671000.00","13.78"
"114/03/26","103","3","1726","永記","6866623.00","1948853.00","8815476.00","1032645.00","367879.00","1400524.00","1620000.00","109005.00","5636777.00","49170.00","0.00","7414952.00","--","--","0.00","7414952.00","0.00","0.00","0.00","45.77"
"114/03/26","103","3","1727","中華化","1112924.00","1044618.00","2157542.00","784348.00","25860.00","810208.00","1050000.00","9324.00","277943.00","852.00","0.00","1338119.00","--","--","9215.00","1347334.00","0.00","0.00","0.00","12.74"
"114/03/26","103","3","1730","花仙子","857130.00","325914.00","1183044.00","265268.00","29678.00","294946.00","534812.00","20082.00","314170.00","19034.00","0.00","888098.00","0.00","--","0.00","888098.00","0.00","0.00","0.00","16.61"
"114/03/26","103","3","1731","美吾華","1405015.00","1064688.00","2469703.00","567660.00","207678.00","775338.00","1329152.00","190279.00","168904.00","6030.00","--","1694365.00","--","--","--","1694365.00","0.00","0.00","0.00","12.75"
"114/03/26","103","3","1732","毛寶","364500.00","241483.00","605983.00","117012.00","32988.00","150000.00","424439.00","2690.00","30386.00","-1532.00","--","455983.00","--","--","--","455983.00","0.00","0.00","0.00","10.74"
"114/03/26","103","3","1733","五鼎","1443777.00","1239343.00","2683120.00","873784.00","27365.00","901149.00","985314.00","185160.00","616709.00","-2384.00","--","1784799.00","--","--","-2828.00","1781971.00","0.00","0.00","0.00","18.11"
"114/03/26","103","3","1734","杏輝","2077523.00","3533234.00","5610757.00","782359.00","1397361.00","2179720.00","1612712.00","961528.00","421365.00","2358.00","--","2997963.00","--","--","433074.00","3431037.00","0.00","0.00","0.00","18.59"
"114/03/26","103","3","1735","日勝化","2618189.00","904640.00","3522829.00","1978715.00","146840.00","2125555.00","1023880.00","101808.00","231099.00","8012.00","-33791.00","1331008.00","--","--","66266.00","1397274.00","0.00","0.00","3000000.00","13.39"
"114/03/26","103","3","1736","喬山","14754212.00","3906286.00","18660498.00","10498415.00","1157729.00","11656144.00","3024172.00","49794.00","3894437.00","31504.00","--","6999907.00","--","--","4447.00","7004354.00","0.00","0.00","0.00","23.15"
"114/03/26","103","3","1737","臺鹽","2077447.00","4189707.00","6267154.00","343591.00","134717.00","478308.00","2000000.00","2504261.00","1291533.00","-6948.00","--","5788846.00","--","--","--","5788846.00","0.00","0.00","0.00","28.94"
"114/03/26","103","3","1752","南光","810023.00","1808986.00","2619009.00","323014.00","871833.00","1194847.00","891641.00","399389.00","133132.00","--","--","--","--","--","--","1424162.00","0.00","0.00","0.00","15.97"
"114/03/26","103","3","1762","中化生","750164.00","2411914.00","3162078.00","1255216.00","285662.00","1540878.00","775600.00","334323.00","463629.00","3096.00","--","1576648.00","--","--","44552.00","1621200.00","0.00","0.00","0.00","20.33"
"114/03/26","103","3","1773","勝一","2332741.00","2778953.00","5111694.00","1149018.00","303507.00","1452525.00","1500000.00","101228.00","2037709.00","20232.00","--","3659169.00","--","--","--","3659169.00","0.00","0.00","0.00","24.39"
"114/03/26","103","3","1783","和康生","694666.00","336670.00","1031336.00","63713.00","73110.00","136823.00","703490.00","191262.00","-567.00","328.00","0.00","894513.00","--","--","0.00","894513.00","0.00","265000.00","0.00","12.72"
"114/03/26","103","3","1786","科妍","916969.00","177221.00","1094190.00","23707.00","21322.00","45029.00","535000.00","508139.00","6022.00","--","--","1049161.00","--","--","--","1049161.00","0.00","0.00","0.00","19.61"
