出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總額,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/03/26","102","4","1614","三洋電","2529314.00","4102958.00","6632272.00","737641.00","777670.00","1515311.00","2691134.00","207832.00","2261514.00","26994.00","-132298.00","5055176.00","--","--","61785.00","5116961.00","0.00","10182744.00","19.52"
"114/03/26","102","4","1615","大山","789347.00","1482243.00","2271590.00","656690.00","184779.00","841469.00","1118618.00","0.00","317348.00","-5845.00","--","1430121.00","--","--","--","1430121.00","0.00","0.00","12.78"
"114/03/26","102","4","1616","億泰","2369174.00","1178154.00","3547328.00","1626855.00","172660.00","1799515.00","1941485.00","2480.00","-106478.00","-4597.00","-85077.00","1747813.00","--","--","--","1747813.00","0.00","4654499.00","9.22"
"114/03/26","102","4","1617","榮星","2258822.00","1005846.00","3264668.00","1202343.00","472152.00","1674495.00","1442332.00","90331.00","52363.00","154.00","0.00","1585180.00","--","--","4993.00","1590173.00","0.00","0.00","10.99"
"114/03/26","102","4","1618","合機","1976877.00","2690725.00","4667602.00","432320.00","12229.00","444549.00","2408647.00","648415.00","1159892.00","6099.00","--","4223053.00","--","--","--","4223053.00","0.00","0.00","17.53"
"114/03/26","102","4","1626","艾美特-KY","5527463.00","2509971.00","8037434.00","4535582.00","150332.00","4685914.00","1224942.00","951804.00","1084170.00","90604.00","0.00","3351520.00","0.00","--","0.00","3351520.00","0.00","0.00","27.36"
"114/03/26","102","4","1702","南僑","6313685.00","6944866.00","13258551.00","5122599.00","3508300.00","8630899.00","2941330.00","332677.00","1691523.00","32816.00","-530114.00","4468232.00","--","--","159420.00","4627652.00","0.00","46041259.00","18.01"
"114/03/26","102","4","1707","葡萄王","1829990.00","2798861.00","4628851.00","1218433.00","189607.00","1408040.00","1302350.00","4363.00","1467154.00","-1973.00","--","2771894.00","--","--","448917.00","3220811.00","0.00","0.00","21.28"
"114/03/26","102","4","1708","東鹼","2111890.00","5510872.00","7622762.00","1088652.00","2419334.00","3507986.00","1657316.00","9319.00","2316131.00","3324.00","--","3986090.00","--","--","128686.00","4114776.00","0.00","0.00","24.05"
"114/03/26","102","4","1709","和益","6069785.00","3869976.00","9939761.00","2527157.00","926488.00","3453645.00","4299329.00","191248.00","1566051.00","143232.00","--","6199860.00","--","--","286256.00","6486116.00","0.00","0.00","14.42"
"114/03/26","102","4","1710","東聯","4441546.00","19551920.00","23993466.00","3546957.00","3281600.00","6828557.00","8857031.00","1321398.00","6511790.00","662488.00","-187798.00","17164909.00","--","--","--","17164909.00","0.00","13753554.00","19.69"
"114/03/26","102","4","1711","永光","5844012.00","5809012.00","11653024.00","3154901.00","1175008.00","4329909.00","4731690.00","473558.00","1556298.00","259440.00","--","7020986.00","--","--","302129.00","7323115.00","0.00","0.00","14.84"
"114/03/26","102","4","1712","興農","6783136.00","7465356.00","14248492.00","4483273.00","4736451.00","9219724.00","3337233.00","167924.00","1486258.00","-61011.00","0.00","4930404.00","--","--","98364.00","5028768.00","0.00","0.00","14.77"
"114/03/26","102","4","1713","國化","1103213.00","1298254.00","2401467.00","28857.00","135004.00","163861.00","1509517.00","--","720207.00","7882.00","0.00","--","--","--","--","2237606.00","0.00","0.00","14.82"
"114/03/26","102","4","1714","和桐","21197326.00","19626088.00","40823414.00","15598476.00","8947948.00","24546424.00","9129454.00","77569.00","1457418.00","649912.00","-104919.00","11209434.00","--","--","5067556.00","16276990.00","0.00","13341918.00","12.46"
"114/03/26","102","4","1717","長興","27255158.00","16865012.00","44120170.00","12529122.00","11449241.00","23978363.00","9923971.00","359869.00","7172808.00","2363582.00","--","19820230.00","--","--","321577.00","20141807.00","0.00","0.00","19.97"
"114/03/26","102","4","1720","生達","2624119.00","2729074.00","5353193.00","1129572.00","641164.00","1770736.00","1786961.00","411397.00","959608.00","133276.00","--","3291242.00","--","--","291215.00","3582457.00","0.00","0.00","18.42"
"114/03/26","102","4","1721","三晃","885990.00","597488.00","1483478.00","637750.00","96221.00","733971.00","836771.00","0.00","-78330.00","-8934.00","0.00","749507.00","--","--","--","749507.00","0.00","0.00","8.96"
"114/03/26","102","4","1722","台肥","8300217.00","58228383.00","66528600.00","3470815.00","12283413.00","15754228.00","9800000.00","2234334.00","38820842.00","-80804.00","--","50774372.00","--","--","--","50774372.00","0.00","0.00","51.81"
"114/03/26","102","4","1723","中碳","4310987.00","3959295.00","8270282.00","994054.00","128865.00","1122919.00","2369044.00","431711.00","4193616.00","158815.00","-167082.00","6986104.00","--","--","161259.00","7147363.00","0.00","6751537.00","30.35"
"114/03/26","102","4","1725","元禎","4160452.00","732039.00","4892491.00","2475843.00","82510.00","2558353.00","1825010.00","3550.00","333229.00","182433.00","-10084.00","2334138.00","--","--","0.00","2334138.00","0.00","671000.00","12.84"
"114/03/26","102","4","1726","永記","6948721.00","1903748.00","8852469.00","1174298.00","378132.00","1552430.00","1620000.00","109005.00","5531422.00","48433.00","--","7308860.00","0.00","--","-8821.00","7300039.00","0.00","0.00","45.12"
"114/03/26","102","4","1727","中華化","894853.00","1026440.00","1921293.00","573166.00","25903.00","599069.00","1000000.00","9324.00","307079.00","426.00","0.00","1316829.00","--","--","5395.00","1322224.00","0.00","0.00","13.17"
"114/03/26","102","4","1730","花仙子","1015170.00","322153.00","1337323.00","358844.00","29751.00","388595.00","534812.00","20082.00","380723.00","13111.00","0.00","948728.00","--","--","--","948728.00","0.00","0.00","17.74"
"114/03/26","102","4","1731","美吾華","1429544.00","1133228.00","2562772.00","869403.00","7707.00","877110.00","1329152.00","198555.00","149850.00","8105.00","--","1685662.00","--","--","--","1685662.00","0.00","0.00","12.68"
"114/03/26","102","4","1732","毛寶","375403.00","246870.00","622273.00","120828.00","43115.00","163943.00","424439.00","2690.00","33738.00","-2537.00","--","458330.00","--","--","--","458330.00","0.00","0.00","10.80"
"114/03/26","102","4","1733","五鼎","1447851.00","1276137.00","2723988.00","383354.00","420118.00","803472.00","985314.00","185160.00","752723.00","-3494.00","--","1919703.00","--","--","813.00","1920516.00","0.00","0.00","19.48"
"114/03/26","102","4","1734","杏輝","2233961.00","3469488.00","5703449.00","1219497.00","989912.00","2209409.00","1493252.00","961528.00","551204.00","2180.00","--","3008164.00","--","--","485876.00","3494040.00","0.00","0.00","20.15"
"114/03/26","102","4","1735","日勝化","2807961.00","912464.00","3720425.00","2049565.00","165688.00","2215253.00","1023880.00","101808.00","261434.00","-138.00","-33791.00","1353193.00","--","--","151979.00","1505172.00","0.00","3000000.00","13.62"
"114/03/26","102","4","1736","喬山","10683364.00","4151348.00","14834712.00","6805867.00","1318015.00","8123882.00","2014480.00","37746.00","4605839.00","49336.00","0.00","6707401.00","--","--","3429.00","6710830.00","0.00","0.00","33.30"
"114/03/26","102","4","1737","臺鹽","1981241.00","4190067.00","6171308.00","300292.00","136370.00","436662.00","2000000.00","2504261.00","1230273.00","112.00","--","5734646.00","--","--","--","5734646.00","0.00","0.00","28.67"
"114/03/26","102","4","1752","南光","759413.00","1847239.00","2606652.00","264133.00","916925.00","1181058.00","833309.00","482720.00","109565.00","--","--","--","--","--","--","1425594.00","0.00","0.00","17.11"
"114/03/26","102","4","1760","寶齡富錦","607499.00","393036.00","1000535.00","257744.00","86241.00","343985.00","434914.00","394658.00","-174578.00","1556.00","--","656550.00","--","--","0.00","656550.00","0.00","0.00","15.10"
"114/03/26","102","4","1762","中化生","667371.00","2372784.00","3040155.00","531145.00","797992.00","1329137.00","775600.00","334323.00","526989.00","14207.00","--","1651119.00","--","--","59899.00","1711018.00","0.00","0.00","21.29"
"114/03/26","102","4","1773","勝一","2289756.00","2676829.00","4966585.00","1135397.00","299714.00","1435111.00","1335000.00","101228.00","2079465.00","15781.00","--","3531474.00","--","--","--","3531474.00","0.00","0.00","26.45"
"114/03/26","102","4","1776","展宇","1428651.00","627009.00","2055660.00","597419.00","338640.00","936059.00","566076.00","7464.00","403856.00","2922.00","--","980318.00","--","--","139283.00","1119601.00","0.00","0.00","17.32"
"114/03/26","102","4","1783","和康生","788212.00","226221.00","1014433.00","48909.00","77131.00","126040.00","700840.00","326454.00","-139195.00","294.00","0.00","888393.00","--","--","0.00","888393.00","0.00","0.00","12.68"
"114/03/26","102","4","1786","科妍","963397.00","165664.00","1129061.00","25248.00","19985.00","45233.00","500000.00","552212.00","31616.00","--","--","1083828.00","--","--","--","1083828.00","0.00","0.00","21.68"
"114/03/26","102","4","1789","神隆","6143428.00","5340800.00","11484228.00","1774787.00","66187.00","1840974.00","6759272.00","1247796.00","1591831.00","44355.00","--","9643254.00","--","--","0.00","9643254.00","0.00","0.00","14.27"
